listing_id,body_type,city,latitude,longitude,main_picture_url,transmission,theft_title,vehicle_damage_category,power,isCab,fleet
266653287,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/04/10/19/15/2020_jeep_compass-pic-9138333477709513872-152x114.jpeg,A,,,"180 hp @ 6,400 RPM",,
280428388,Convertible,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/27/00/28/2012_mercedes-benz_slk-class-pic-5572292043374923302-152x114.jpeg,A,FALSE,,"302 hp @ 6,500 RPM",FALSE,TRUE
280378143,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/01/00/12/2016_chevrolet_colorado-pic-8467286570063427566-152x114.jpeg,A,FALSE,,"181 hp @ 3,400 RPM",FALSE,FALSE
265042672,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/03/20/09/25/2020_jeep_cherokee-pic-7421603535146039785-152x114.jpeg,A,,,"271 hp @ 6,500 RPM",,
276627745,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/01/22/40/2018_kia_sorento-pic-5500597331223832768-152x114.jpeg,A,FALSE,,"185 hp @ 6,000 RPM",FALSE,FALSE
281527437,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/07/23/27/2018_chevrolet_equinox-pic-1209460079209244887-152x114.jpeg,A,FALSE,,,FALSE,FALSE
275804495,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/18/22/37/2017_mercedes-benz_e-class-pic-8792923981095196330-152x114.jpeg,A,FALSE,,"241 hp @ 5,550 RPM",FALSE,FALSE
230968549,Hatchback,Bohemia,40.7589,-73.1055,,A,FALSE,,,FALSE,TRUE
280280552,Coupe,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/27/21/26/2014_chevrolet_camaro-pic-6937008742942091500-152x114.jpeg,A,FALSE,,"323 hp @ 6,800 RPM",TRUE,TRUE
280902333,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/09/01/20/48/2017_acura_mdx-pic-5638880880774138746-152x114.jpeg,A,FALSE,,"290 hp @ 6,200 RPM",FALSE,FALSE
281527436,Minivan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/07/23/27/2008_chrysler_town___country-pic-8667328164854380640-152x114.jpeg,A,FALSE,,"197 hp @ 5,200 RPM",FALSE,FALSE
281509938,Convertible,Bohemia,40.7589,-73.1055,,M,FALSE,,"164 hp @ 5,500 RPM",FALSE,FALSE
280736451,Pickup Truck,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/02/05/39/2010_dodge_ram_1500-pic-6158821516543961182-152x114.jpeg,A,FALSE,,"390 hp @ 5,600 RPM",FALSE,FALSE
279824112,Wagon,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/26/23/58/2018_kia_soul-pic-4358423216128288338-152x114.jpeg,A,FALSE,,"130 hp @ 6,300 RPM",FALSE,FALSE
281498485,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/09/05/23/16/2020_kia_soul-pic-4926553282317259550-152x114.jpeg,A,FALSE,,"147 hp @ 6,200 RPM",FALSE,FALSE
281581435,Coupe,Bay Shore,40.7333,-73.2587,https://cdn.inventoryrsc.com/104673087_5f57fefd4f23e50413596328.jpg?cargurus_image_modified_date=275F3DC46174C02BBC335AA0CAA26664,A,FALSE,,"335 hp @ 6,800 RPM",FALSE,FALSE
273935639,Pickup Truck,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/31/22/53/2015_ford_f-150-pic-5469617754281596504-152x114.jpeg,A,FALSE,,,FALSE,FALSE
279826478,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/25/23/47/2018_bmw_5_series-pic-4619159469273328386-152x114.jpeg,A,FALSE,,"248 hp @ 5,200 RPM",FALSE,FALSE
276779059,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/27/01/10/2013_mazda_cx-5-pic-6083322766735883523-152x114.jpeg,M,FALSE,,"155 hp @ 6,000 RPM",FALSE,FALSE
274856267,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/09/23/23/2015_bmw_x3-pic-1895469566439129505-152x114.jpeg,A,FALSE,,"240 hp @ 5,000 RPM",FALSE,FALSE
274437586,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/07/02/23/00/2016_lexus_gs_350-pic-4900065067910818236-152x114.jpeg,A,FALSE,,,FALSE,FALSE
255998314,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/28/00/04/2014_mercedes-benz_e-class-pic-2743434979258719586-152x114.jpeg,A,FALSE,,,FALSE,FALSE
281223810,Sedan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/04/01/03/2019_nissan_altima-pic-5903475664095833898-152x114.jpeg,CVT,FALSE,,"182 hp @ 6,000 RPM",FALSE,FALSE
281223801,Sedan,Bay Shore,40.7333,-73.2587,https://cdn.inventoryrsc.com/104319822_5f53681325926160073c28dd.jpg?cargurus_image_modified_date=7AC9008FF855F975C8D55AC834AE950C,A,FALSE,,"556 hp @ 6,100 RPM",FALSE,FALSE
281223809,Sedan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/04/01/03/2017_chevrolet_malibu-pic-7516503488606995094-152x114.jpeg,A,FALSE,,"160 hp @ 5,700 RPM",FALSE,FALSE
280152147,Wagon,Bohemia,40.7589,-73.1055,,A,FALSE,,"130 hp @ 6,300 RPM",FALSE,FALSE
280356282,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/27/00/15/2018_kia_optima-pic-530613200689004965-152x114.jpeg,A,FALSE,,"185 hp @ 6,000 RPM",FALSE,FALSE
281137902,Minivan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2015/09/10/06/25/2016_dodge_grand_caravan-pic-8731525606462570902-152x114.jpeg,A,FALSE,,"283 hp @ 6,400 RPM",TRUE,TRUE
261993671,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/03/20/09/25/2020_jeep_cherokee-pic-7812890018258583765-152x114.jpeg,A,,,"271 hp @ 6,500 RPM",,
276533236,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/28/22/04/2020_jeep_cherokee-pic-3833231194993613042-152x114.jpeg,A,,,"271 hp @ 6,500 RPM",,
280966206,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/02/21/42/2013_nissan_pathfinder-pic-7191346130555616161-152x114.jpeg,CVT,FALSE,,"260 hp @ 6,000 RPM",FALSE,FALSE
274856274,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/11/22/34/2017_kia_sorento-pic-2115176782011607038-152x114.jpeg,A,FALSE,,"185 hp @ 6,000 RPM",FALSE,FALSE
275511022,Coupe,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/25/00/02/2017_bmw_4_series-pic-7320830530966707199-152x114.jpeg,A,FALSE,,"248 hp @ 5,200 RPM",FALSE,FALSE
275957540,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,FALSE,,,TRUE,TRUE
276608469,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/25/12/12/2017_chevrolet_silverado_1500-pic-6440507954950902655-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
280319237,Pickup Truck,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/31/21/09/2014_ram_1500-pic-6515163422216914699-152x114.jpeg,A,FALSE,,"395 hp @ 5,600 RPM",FALSE,FALSE
274895858,Minivan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/14/42/2019_chrysler_pacifica-pic-8644022311464450495-152x114.jpeg,A,FALSE,,"287 hp @ 6,400 RPM",TRUE,TRUE
275275971,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/31/22/53/2017_kia_sorento-pic-3357735785619951359-152x114.jpeg,A,FALSE,,"185 hp @ 6,000 RPM",FALSE,FALSE
280845135,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/01/00/12/2017_chevrolet_traverse-pic-2072377945318157196-152x114.jpeg,A,FALSE,,"281 hp @ 6,300 RPM",FALSE,FALSE
277037323,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/17/23/14/2017_jaguar_f-pace-pic-3007169522756833223-152x114.jpeg,A,FALSE,,"340 hp @ 6,500 RPM",FALSE,FALSE
279752727,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/26/21/18/2010_ford_edge-pic-8452787411937977441-152x114.jpeg,A,FALSE,,"265 hp @ 6,250 RPM",FALSE,FALSE
279824119,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,FALSE,,"181 hp @ 6,000 RPM",FALSE,FALSE
277649574,SUV / Crossover,Bohemia,40.7589,-73.1055,https://d28oohqmlmgnr6.cloudfront.net/0a/ac/09/c5-953c-421b-aab7-486f3e5df84b/image-1.jpg,A,FALSE,,"290 hp @ 6,400 RPM",FALSE,FALSE
276845160,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/25/22/36/2018_hyundai_santa_fe_sport-pic-1312590768498015551-152x114.jpeg,A,FALSE,,"185 hp @ 6,000 RPM",TRUE,TRUE
280764814,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://cdn.inventoryrsc.com/103882657_5f58463936526670b40154fd.jpg?cargurus_image_modified_date=27DA16B5954175FC782FF9C0300C4A1C,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
281011952,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/04/21/34/2017_lexus_rx_350-pic-1462631256226934153-152x114.jpeg,A,FALSE,,"295 hp @ 6,300 RPM",FALSE,FALSE
276992517,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/02/00/23/2017_chevrolet_colorado-pic-1483586326580738001-152x114.jpeg,A,FALSE,,"181 hp @ 3,400 RPM",FALSE,FALSE
277227408,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/07/22/59/2017_kia_niro-pic-6707207086159417447-152x114.jpeg,Dual Clutch,FALSE,,,FALSE,FALSE
279707652,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/22/22/32/2018_toyota_camry-pic-2576013848983884981-152x114.jpeg,A,FALSE,,,TRUE,TRUE
280555630,Convertible,Bohemia,40.7589,-73.1055,,A,FALSE,,"325 hp @ 7,000 RPM",FALSE,FALSE
275235920,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/16/03/21/2019_gmc_sierra_3500hd-pic-101585112904987327-152x114.jpeg,A,FALSE,,,FALSE,FALSE
274198822,Sedan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/06/19/03/13/2019_nissan_altima-pic-8533860922071164751-152x114.jpeg,CVT,FALSE,,"182 hp @ 6,000 RPM",FALSE,FALSE
281527435,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/07/23/27/2015_subaru_xv_crosstrek-pic-8629650090499624245-152x114.jpeg,CVT,FALSE,,,FALSE,FALSE
278038576,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/01/21/19/2020_jeep_cherokee-pic-2113564386222763484-152x114.jpeg,A,,,"271 hp @ 6,500 RPM",,
278900357,Sedan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/26/21/18/2016_volkswagen_jetta-pic-2936015500225366426-152x114.jpeg,A,FALSE,,"210 hp @ 5,300 RPM",FALSE,FALSE
275983091,Hatchback,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/05/22/54/2016_volkswagen_gti-pic-9093496534907670900-152x114.jpeg,M,FALSE,,"210 hp @ 4,500 RPM",FALSE,FALSE
279931201,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/05/07/27/2019_gmc_yukon_xl-pic-8589515235471506157-152x114.jpeg,A,FALSE,,"420 hp @ 5,600 RPM",TRUE,TRUE
265870666,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/03/20/09/25/2020_jeep_cherokee-pic-7801242411291935301-152x114.jpeg,A,,,"271 hp @ 6,500 RPM",,
277015911,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/31/04/25/2020_kia_forte-pic-4569869075063162981-152x114.jpeg,A,FALSE,,"147 hp @ 6,200 RPM",FALSE,FALSE
279565008,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/20/03/36/2018_jeep_grand_cherokee-pic-7520168757395243024-152x114.jpeg,A,FALSE,,"360 hp @ 5,150 RPM",FALSE,FALSE
280958983,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/03/00/16/2018_chevrolet_traverse-pic-1888128853968467486-152x114.jpeg,A,FALSE,,"310 hp @ 6,800 RPM",FALSE,FALSE
278794915,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/08/22/34/2017_ford_fusion-pic-8723813358382544268-152x114.jpeg,A,FALSE,,,FALSE,FALSE
279420883,Hatchback,Bohemia,40.7589,-73.1055,,CVT,FALSE,,,FALSE,FALSE
280966205,Coupe,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/04/00/16/2016_dodge_challenger-pic-7308097757346895018-152x114.jpeg,A,FALSE,,"305 hp @ 6,350 RPM",FALSE,FALSE
277558487,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/07/31/22/53/2017_kia_optima-pic-7140098752974873203-152x114.jpeg,A,FALSE,,"245 hp @ 6,000 RPM",FALSE,FALSE
279931202,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/05/07/27/2019_chevrolet_tahoe-pic-1888591685690034951-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",TRUE,TRUE
279608038,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/01/05/05/2015_jeep_grand_cherokee-pic-2676069459053610767-152x114.jpeg,A,FALSE,,"360 hp @ 5,150 RPM",FALSE,FALSE
280848914,Pickup Truck,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/02/21/18/2017_chevrolet_silverado_1500-pic-4748156250764937345-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
279931199,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/05/00/51/2020_chevrolet_tahoe-pic-7423535057729483207-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",TRUE,TRUE
280791534,Sedan,Bohemia,40.7589,-73.1055,,A,FALSE,,"370 hp @ 5,250 RPM",FALSE,FALSE
280574034,Sedan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/01/05/05/2016_audi_a3-pic-3364773764313706678-152x114.jpeg,A,FALSE,,"170 hp @ 4,500 RPM",FALSE,FALSE
280152140,Pickup Truck,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/26/23/58/2018_ford_f-150-pic-7517496565244225264-152x114.jpeg,A,FALSE,,"395 hp @ 5,750 RPM",FALSE,FALSE
279197053,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/13/17/53/2018_kia_optima-pic-2926141067873223420-152x114.jpeg,A,FALSE,,"185 hp @ 6,000 RPM",FALSE,FALSE
277998716,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://cdn.inventoryrsc.com/104061971_5f58464536526670b401559e.jpg?cargurus_image_modified_date=27DA16B5954175FC782FF9C0300C4A1C,A,FALSE,,"420 hp @ 5,600 RPM",TRUE,TRUE
281011951,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/04/08/26/2015_jeep_renegade-pic-2565452616122154127-152x114.jpeg,A,FALSE,,"180 hp @ 6,400 RPM",FALSE,FALSE
280764813,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://cdn.inventoryrsc.com/103882660_5f58463c36526670b401551c.jpg?cargurus_image_modified_date=27DA16B5954175FC782FF9C0300C4A1C,A,FALSE,,"355 hp @ 5,600 RPM",TRUE,TRUE
278383991,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/06/22/49/2016_kia_optima-pic-359330984922737114-152x114.jpeg,A,FALSE,,"185 hp @ 6,000 RPM",FALSE,FALSE
280991090,Coupe,Bohemia,40.7589,-73.1055,,M,FALSE,,"580 hp @ 6,100 RPM",FALSE,FALSE
281559570,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/07/20/19/2013_acura_tsx-pic-3392774422002676930-152x114.jpeg,A,FALSE,,"201 hp @ 7,000 RPM",FALSE,FALSE
267764779,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/04/20/17/31/2020_jeep_compass-pic-5984707550184854795-152x114.jpeg,A,,,"180 hp @ 6,400 RPM",,
277524745,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/25/08/25/2010_subaru_forester-pic-1703213820542806239-152x114.jpeg,A,FALSE,,"170 hp @ 6,000 RPM",FALSE,FALSE
279159996,Wagon,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/12/21/36/2013_kia_soul-pic-5544644554758198045-152x114.jpeg,M,FALSE,,,FALSE,FALSE
267900579,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/06/24/09/46/2012_jeep_grand_cherokee-pic-2749519786638481040-152x114.jpeg,A,FALSE,,"290 hp @ 6,400 RPM",FALSE,FALSE
277525380,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/24/20/13/2012_subaru_forester-pic-6891357068973874120-152x114.jpeg,A,FALSE,,"170 hp @ 5,800 RPM",FALSE,FALSE
275629827,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/02/08/33/2015_volkswagen_jetta-pic-2482354552581704161-152x114.jpeg,A,FALSE,,"170 hp @ 6,200 RPM",TRUE,TRUE
265870675,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/05/06/17/57/2020_jeep_compass-pic-6701415909884054303-152x114.jpeg,A,,,"180 hp @ 6,400 RPM",,
279824116,Hatchback,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/26/23/58/2015_ford_focus-pic-2405005365608156368-152x114.jpeg,,FALSE,,"123 hp @ 6,350 RPM",FALSE,TRUE
278794919,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/22/22/32/2015_kia_optima-pic-9145129902713677351-152x114.jpeg,A,FALSE,,"192 hp @ 6,300 RPM",FALSE,TRUE
278747127,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/26/23/10/2018_chevrolet_trax-pic-3743318247780024172-152x114.jpeg,A,FALSE,,"138 hp @ 4,900 RPM",FALSE,FALSE
277141698,Minivan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/21/08/13/2012_chrysler_town___country-pic-8081290899104851735-152x114.jpeg,A,FALSE,,"283 hp @ 6,400 RPM",FALSE,FALSE
280399949,SUV / Crossover,Bay Shore,40.7333,-73.2587,,A,FALSE,,"310 hp @ 6,700 RPM",FALSE,FALSE
278763652,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/26/23/10/2019_volkswagen_arteon-pic-586939158588001195-152x114.jpeg,A,FALSE,,"268 hp @ 5,500 RPM",FALSE,FALSE
276867130,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/06/20/41/2011_volvo_s80-pic-4553792383527498957-152x114.jpeg,A,FALSE,,"230 hp @ 6,400 RPM",FALSE,FALSE
281491731,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/05/21/02/2008_subaru_forester-pic-5488120205358799647-152x114.jpeg,A,FALSE,,"170 hp @ 6,000 RPM",FALSE,FALSE
272311337,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/05/20/34/2014_subaru_xv_crosstrek-pic-7270620936423231472-152x114.jpeg,M,FALSE,,,FALSE,FALSE
278038569,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/08/26/21/18/2017_jeep_cherokee-pic-1722177435373435218-152x114.jpeg,A,FALSE,,"271 hp @ 6,500 RPM",FALSE,FALSE
265996223,Minivan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/04/08/18/2010_chrysler_town___country-pic-6171657282676429590-152x114.jpeg,A,FALSE,,"251 hp @ 6,000 RPM",FALSE,FALSE
277250277,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/22/08/20/2009_toyota_camry-pic-2722137775132858167-152x114.jpeg,A,FALSE,,"158 hp @ 6,000 RPM",FALSE,FALSE
279657405,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,FALSE,,"185 hp @ 6,000 RPM",FALSE,FALSE
276207445,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/05/22/54/2019_kia_forte-pic-2392954555177864621-152x114.jpeg,A,FALSE,,"147 hp @ 6,200 RPM",FALSE,FALSE
278411790,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/19/20/34/2019_chevrolet_equinox-pic-280317029466953347-152x114.jpeg,A,FALSE,,,TRUE,TRUE
278583283,Sedan,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/12/04/51/2017_volkswagen_jetta-pic-4990578599346378783-152x114.jpeg,A,FALSE,,"150 hp @ 5,000 RPM",FALSE,FALSE
272742133,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/25/08/16/2013_toyota_highlander_hybrid-pic-8059133981692398390-152x114.jpeg,CVT,FALSE,,"280 hp @ 5,800 RPM",FALSE,FALSE
277524744,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/11/20/19/2013_subaru_xv_crosstrek-pic-6834181540484730404-152x114.jpeg,CVT,FALSE,,,FALSE,FALSE
280958998,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/02/03/19/2008_chevrolet_tahoe-pic-7832506405579281361-152x114.jpeg,A,FALSE,,"315 hp @ 5,200 RPM",FALSE,FALSE
278680078,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/20/08/45/2015_kia_optima-pic-186331082324419016-152x114.jpeg,A,FALSE,,"192 hp @ 6,300 RPM",FALSE,FALSE
279197054,Sedan,Bohemia,40.7589,-73.1055,,A,FALSE,,,FALSE,FALSE
281491736,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/05/21/02/2010_ford_edge-pic-1534764118008080737-152x114.jpeg,A,FALSE,,"265 hp @ 6,250 RPM",FALSE,FALSE
280527406,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/01/00/12/2017_gmc_sierra_1500-pic-2404811350872969095-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
277191609,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/21/20/16/2010_ford_explorer-pic-6177711006920215811-152x114.jpeg,A,FALSE,,"292 hp @ 5,700 RPM",FALSE,FALSE
280848911,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/04/00/16/2010_chevrolet_tahoe-pic-4998643988236655303-152x114.jpeg,A,FALSE,,"320 hp @ 5,400 RPM",FALSE,FALSE
276810177,SUV / Crossover,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/07/16/20/40/2007_volvo_xc70-pic-3273083806888073490-152x114.jpeg,A,FALSE,,"208 hp @ 5,000 RPM",FALSE,TRUE
280555629,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,FALSE,,"240 hp @ 6,550 RPM",FALSE,FALSE
254417536,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/03/20/09/25/2020_jeep_compass-pic-8767720988140393836-152x114.jpeg,A,,,"180 hp @ 6,400 RPM",,
268166572,SUV / Crossover,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/05/12/17/37/2020_jeep_compass-pic-5767593152038889531-152x114.jpeg,A,,,"180 hp @ 6,400 RPM",,
280655819,Wagon,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/01/21/19/2015_volvo_v60-pic-1529955267835120684-152x114.jpeg,A,FALSE,,"250 hp @ 5,400 RPM",FALSE,FALSE
280966198,Sedan,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2020/09/02/21/42/2013_toyota_prius_v-pic-4962148582776946201-152x114.jpeg,CVT,FALSE,,,FALSE,FALSE
281133534,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/09/03/00/16/2011_audi_a4-pic-2268027087898315012-152x114.jpeg,A,FALSE,,"211 hp @ 4,300 RPM",FALSE,FALSE
270721931,Hatchback,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/06/17/00/51/2020_kia_rio5-pic-7814684695682164828-152x114.jpeg,A,,,"120 hp @ 6,300 RPM",,
281231773,Pickup Truck,East Hartford,41.7696,-72.6545,https://static.cargurus.com/images/forsale/2014/08/22/04/25/2007_chevrolet_silverado_1500-pic-187294072045487818-152x114.jpeg,A,FALSE,,"367 hp @ 5,500 RPM",FALSE,FALSE
279567837,Sedan,Little Ferry,40.8558,-74.0493,https://static.cargurus.com/images/forsale/2020/08/17/20/18/2014_chevrolet_cruze-pic-8479576669415350861-152x114.jpeg,A,FALSE,,"138 hp @ 6,300 RPM",FALSE,FALSE
277227409,SUV / Crossover,Bohemia,40.7589,-73.1055,,A,FALSE,,,FALSE,FALSE
280356278,SUV / Crossover,Bohemia,40.7589,-73.1055,https://static.cargurus.com/images/forsale/2020/08/27/00/15/2019_ford_explorer-pic-7877295671879770141-152x114.jpeg,A,FALSE,,"365 hp @ 5,500 RPM",TRUE,TRUE
